ANSWERED,INCOME,FEMALE,AGE,JOB,NUM_DEPENDENTS,RENT,OWN_RES,NEW_CAR,CHK_ACCT,SAV_ACCT,NUM_ACCTS,MOBILE,PRODUCT
0,90333,1,45,3,1,0,1,1,0,0,4,0,0
1,62920,0,26,1,1,1,0,1,1,0,3,0,3
1,22489,0,35,1,2,1,1,0,3,1,1,0,3
1,35340,0,22,2,1,1,0,1,3,4,2,0,3
0,49240,0,32,2,1,0,1,0,1,0,3,0,0
0,38831,0,38,2,1,0,1,1,0,0,2,0,0
0,33708,0,38,3,1,0,1,0,1,0,2,0,0
0,8637,0,35,2,1,0,1,0,1,0,2,0,0
0,30140,0,25,3,1,0,0,0,1,0,1,0,0
0,18777,0,23,2,1,0,1,0,3,0,1,0,0
1,33120,0,44,2,2,0,1,0,3,2,4,0,0
0,12795,0,31,1,1,0,0,1,0,0,1,0,0
1,13218,0,42,2,1,0,1,0,1,0,1,0,1
1,9115,0,33,2,1,0,1,0,1,1,2,0,4
1,20616,0,34,2,1,1,0,0,3,0,3,0,2
1,10511,0,39,2,2,0,1,0,0,4,4,0,4
1,23744,0,20,1,1,0,1,0,1,1,2,0,4
1,20894,1,50,2,1,0,1,0,3,0,4,0,2
1,26707,0,26,1,1,0,0,1,3,2,4,0,4
1,14178,0,21,2,1,0,1,0,0,0,2,0,1
0,107892,0,22,1,1,0,1,1,0,0,1,0,1
1,9432,0,33,2,1,0,1,1,0,0,4,1,4
1,61787,0,34,1,1,0,0,0,0,0,4,1,4
1,14536,0,39,2,2,0,1,0,1,0,3,0,2
0,80340,0,22,2,1,1,1,0,3,4,1,0,0
0,101048,0,24,2,1,0,0,1,3,2,1,0,0
0,72304,0,30,3,1,0,1,1,0,4,3,0,0
0,42527,0,39,2,1,0,1,0,2,0,2,0,0
0,115268,0,57,3,1,1,0,0,0,0,2,1,0
1,16767,0,21,1,1,0,0,0,3,1,2,0,2
0,40281,1,49,2,1,0,1,0,1,0,3,0,0
1,18639,0,22,2,1,0,1,0,1,4,2,0,4
0,22021,0,23,3,1,1,0,0,1,0,4,0,4
1,9522,0,36,2,1,0,1,1,0,0,4,0,2
1,78011,0,45,2,2,0,0,0,3,0,3,1,4
1,14289,1,31,2,2,0,1,0,1,1,4,0,2
1,30300,0,29,2,1,0,1,0,3,3,2,0,2
1,72170,0,21,2,1,0,1,1,3,0,4,0,4
1,10442,0,25,2,1,0,1,1,3,0,1,0,0
0,14299,0,61,2,1,0,1,0,0,4,2,0,0
0,51756,0,74,3,2,0,0,0,1,0,4,1,0
1,10755,0,49,2,1,0,1,0,0,0,3,0,2
1,15746,0,24,1,1,1,0,0,0,0,3,0,0
0,21542,0,60,1,1,0,1,0,2,0,3,0,0
1,21158,0,28,2,1,1,0,0,0,0,2,0,3
0,50975,0,74,3,1,0,0,0,1,0,2,1,0
0,43270,0,36,2,1,0,1,0,0,3,2,0,0
1,6609,0,35,2,1,0,0,1,1,1,3,0,3
0,71218,0,36,2,1,0,0,0,0,0,2,0,0
1,13979,0,35,2,1,0,1,1,3,1,1,0,3
1,10732,0,65,2,1,0,1,1,0,0,3,0,2
0,12846,0,36,2,2,0,0,1,2,1,4,0,0
1,8457,0,54,2,1,0,1,0,3,4,4,0,4
0,16920,0,38,0,1,1,0,1,2,0,1,0,0
1,37889,0,29,1,1,0,1,0,3,4,4,0,4
1,23885,0,26,1,1,0,1,0,1,4,1,0,2
0,12780,0,26,3,2,0,0,0,0,0,0,0,0
0,42946,1,56,3,1,0,1,0,3,0,4,0,0
0,12079,0,32,2,1,0,0,0,2,4,2,0,0
0,33328,0,50,3,1,1,0,0,2,0,4,0,0
1,60039,0,36,1,1,0,1,1,1,0,3,0,1
1,23661,0,27,3,1,0,1,0,3,0,2,0,2
1,19766,0,31,2,2,0,0,0,1,4,2,0,1
1,21002,0,53,2,1,0,1,0,1,0,4,0,4
1,6708,0,33,2,1,0,1,0,1,4,1,0,2
1,16326,0,36,2,2,0,1,0,1,0,4,0,2
1,26865,0,26,1,1,0,1,0,3,0,1,0,3
0,91170,0,23,3,1,1,0,0,0,1,1,0,0
0,13793,0,33,1,1,0,1,1,3,4,2,0,0
1,15676,0,32,2,1,0,1,0,1,0,1,0,3
1,13356,0,42,2,1,0,1,0,1,0,2,0,1
0,49086,0,28,2,1,0,0,1,0,0,4,0,0
0,18410,1,20,2,1,0,1,0,1,0,4,0,0
1,7650,0,44,2,1,0,1,0,0,0,2,0,2
1,44431,0,21,2,1,0,1,0,2,0,2,0,2
0,63873,0,59,2,1,1,0,0,1,0,4,0,0
0,19123,0,30,2,1,0,1,0,3,1,2,0,0
0,12277,0,39,0,1,0,1,0,2,0,2,0,2
1,28651,0,26,3,1,0,0,0,0,1,3,1,1
0,144702,0,34,0,1,0,1,0,1,0,0,0,0
0,90430,0,32,2,1,0,1,1,0,4,4,0,0
1,63646,0,33,3,2,0,0,0,0,0,4,0,4
1,19414,0,28,3,1,0,1,0,3,0,2,0,1
1,7084,0,43,2,1,0,1,1,3,1,2,0,3
1,7198,0,28,2,1,0,1,1,3,0,2,0,1
0,12750,0,34,2,1,0,1,0,0,1,2,0,0
1,7644,0,28,1,1,0,1,1,2,0,2,0,0
1,12963,0,48,2,2,0,1,0,0,1,4,0,4
1,12135,0,24,2,1,1,0,1,3,1,2,0,1
1,89266,0,51,3,1,0,0,0,1,1,1,0,0
1,39577,0,65,3,1,1,0,0,3,0,3,0,4
1,14153,0,37,3,1,0,1,0,3,0,4,0,2
0,47190,0,25,1,1,0,1,0,1,0,1,0,0
0,13688,0,36,1,1,0,1,1,3,4,2,0,4
1,22508,0,26,2,1,0,1,0,1,0,2,0,4
0,22383,1,34,2,1,0,0,1,1,0,2,0,0
1,62561,0,26,2,1,0,1,0,3,3,4,0,4
0,30241,0,63,2,1,0,1,0,0,0,2,0,0
0,52697,0,23,3,1,0,1,1,1,0,2,0,0
0,13886,0,38,3,1,0,0,1,3,1,2,0,2
1,37130,0,22,0,1,0,0,1,3,0,4,0,4
1,47129,0,36,2,1,0,1,0,1,0,2,1,2
1,16035,0,35,1,2,0,1,0,3,0,3,0,1
1,26903,0,34,1,1,1,1,0,3,0,1,0,1
1,29678,0,32,2,1,0,0,0,1,0,3,0,4
1,17476,0,23,2,1,0,1,1,0,0,1,0,3
1,38619,0,27,3,2,1,0,0,3,0,4,0,3
1,20131,0,61,2,1,0,1,0,3,4,3,0,2
1,21108,0,24,2,1,0,1,0,1,0,3,0,1
1,31436,0,26,3,1,0,1,0,3,4,0,1,0
0,72196,0,34,2,1,1,0,0,0,0,4,0,0
1,43771,0,26,1,1,0,1,0,3,0,2,0,2
1,37453,0,35,0,1,1,1,0,1,0,0,0,4
0,29790,0,64,2,1,0,1,0,0,4,2,1,0
0,60580,0,31,2,2,0,1,0,1,0,2,0,0
0,5039,0,33,2,1,1,0,0,0,3,1,0,4
1,7994,0,42,2,1,0,1,0,3,0,2,0,1
1,43109,0,36,1,1,0,1,0,3,1,2,0,0
0,20084,0,35,3,1,0,0,0,1,0,2,0,0
0,14911,0,23,1,1,1,0,0,0,0,3,0,0
0,13210,0,29,2,1,0,1,1,1,0,4,0,0
0,12490,0,28,2,1,1,0,0,3,0,2,0,0
0,145435,0,29,0,1,0,1,1,1,4,0,0,0
1,24156,0,27,2,1,0,1,0,1,0,4,1,4
0,22370,0,33,2,1,1,0,1,0,0,2,0,2
1,30503,0,29,1,1,0,1,0,3,0,3,0,4
0,13178,0,23,2,1,1,0,0,0,0,2,0,0
0,148101,0,31,3,1,0,0,0,3,1,3,0,3
0,66846,0,30,2,2,0,1,0,0,0,2,0,0
1,24139,0,39,3,1,0,1,0,3,4,0,0,0
1,77878,0,42,2,1,1,0,0,1,3,2,0,4
0,62509,0,23,1,1,1,1,0,1,0,4,0,0
1,16484,0,50,2,1,0,1,0,1,1,4,0,0
0,8505,0,24,1,1,0,1,1,1,1,1,0,1
1,48360,0,37,2,1,0,1,0,1,1,1,0,1
1,50847,0,30,2,1,0,1,0,3,4,3,0,4
0,73201,0,36,2,1,0,0,0,0,0,4,0,0
1,19690,0,25,2,1,0,1,0,3,4,3,0,2
0,5722,0,65,1,1,0,1,0,0,0,2,1,0
1,21737,0,38,2,1,1,0,0,3,0,1,0,4
1,35994,0,23,1,1,0,1,0,0,0,2,0,1
0,21409,0,34,2,1,0,1,1,1,0,2,0,0
0,96649,0,52,2,1,0,1,0,0,0,3,1,0
0,21353,0,19,2,1,1,0,0,0,4,1,0,3
1,14934,1,22,2,1,0,0,1,0,0,3,0,0
1,30693,1,34,1,1,0,1,0,3,3,3,0,4
0,21847,0,22,2,1,0,0,1,1,0,4,1,0
1,28636,0,43,2,2,0,1,1,1,4,4,0,4
0,19262,0,50,1,1,0,0,0,2,0,3,0,0
1,62278,0,31,2,1,1,0,0,0,0,2,0,0
1,8198,0,42,1,2,0,1,1,3,0,2,0,2
1,28967,0,35,2,2,0,1,1,0,4,4,0,4
0,64290,0,26,3,2,0,1,1,3,4,4,0,0
1,33594,0,74,0,1,0,1,0,0,1,4,0,4
0,5500,0,28,0,1,0,1,0,2,4,1,0,0
0,19171,0,30,3,1,0,0,0,1,0,4,0,0
1,9968,0,38,2,2,0,0,0,2,0,3,0,0
1,18768,1,29,2,1,1,1,0,3,0,4,0,0
0,74831,0,28,2,1,0,1,0,3,4,0,0,0
0,35389,0,39,1,1,0,1,0,1,0,2,0,1
0,34668,0,28,2,1,0,1,1,3,0,2,0,0
1,11868,0,24,2,1,1,0,0,3,0,1,0,4
1,36224,0,33,1,1,0,1,0,1,0,2,0,1
1,14622,1,53,2,1,0,1,0,1,1,4,0,2
1,21081,0,29,1,1,0,1,1,0,0,3,0,2
0,11663,0,66,2,2,0,1,0,1,0,1,0,0
0,12050,0,23,1,1,0,1,1,3,0,1,0,0
0,30117,1,30,1,1,0,0,0,0,0,1,0,0
1,18107,0,42,2,1,0,1,0,1,0,0,0,2
0,96905,0,24,2,1,0,1,1,0,0,3,1,0
1,14734,0,38,1,1,1,1,0,3,0,0,0,2
1,19788,0,29,2,1,0,1,0,0,0,3,0,1
0,19290,0,38,3,1,0,1,0,2,0,4,0,0
0,43697,1,24,2,1,0,1,0,1,0,4,0,0
1,38175,0,30,2,1,0,1,0,3,3,2,0,4
1,35302,0,27,1,1,0,1,0,3,0,3,0,4
0,31444,0,57,2,1,0,0,0,0,0,2,0,0
0,19323,0,21,2,1,1,0,0,3,0,1,0,0
1,13411,0,23,3,1,1,0,1,0,0,1,0,0
1,12118,0,43,1,1,0,0,0,3,4,4,0,0
1,27015,0,40,2,1,0,1,0,1,0,3,0,2
0,73158,0,56,2,1,1,1,0,0,0,4,0,0
1,39940,0,20,2,1,0,1,0,0,0,2,0,2
0,64031,0,59,2,1,1,0,0,1,0,1,0,0
1,21359,0,28,2,1,0,0,1,1,0,4,0,0
0,19257,0,23,2,1,1,0,0,2,0,2,0,2
0,115599,0,23,3,1,1,0,0,1,0,2,0,0
1,52920,0,36,3,1,0,0,0,0,0,4,0,4
0,12549,0,25,2,1,0,1,1,1,0,1,0,0
0,12853,0,61,3,1,0,1,0,0,0,4,0,4
1,11466,0,34,2,1,0,1,0,0,4,1,0,0
1,11202,0,30,2,1,0,1,0,3,0,0,0,4
1,13318,0,22,2,2,0,1,0,0,1,1,0,3
0,39780,0,46,2,1,0,0,1,0,4,4,0,0
0,48366,0,68,2,1,0,1,0,1,0,3,0,0
0,11916,0,23,2,2,0,1,0,1,0,4,0,0
0,7054,0,20,2,1,0,1,0,3,1,3,0,0
0,11341,0,28,1,1,0,1,1,1,0,2,0,3
1,6570,0,23,2,1,0,1,0,3,0,4,0,4
1,95136,0,29,2,1,0,1,0,3,4,2,0,2
1,48600,0,39,2,1,0,1,1,0,0,3,0,0
1,39518,0,23,3,1,1,0,0,1,0,4,1,2
1,69873,0,29,1,2,0,0,0,1,4,3,1,4
1,20715,0,24,2,1,1,0,0,3,0,1,1,2
0,78146,0,40,2,1,0,1,1,3,1,1,0,0
0,12256,0,26,1,1,0,0,1,2,1,4,0,0
0,72648,0,45,2,1,1,0,0,0,0,4,0,4
1,37609,0,21,2,1,0,1,0,3,3,4,0,4
1,26922,0,34,2,1,0,1,0,0,3,2,0,2
1,18891,0,44,1,1,0,0,0,1,0,2,0,2
0,47241,0,41,2,1,0,1,0,1,0,1,0,0
1,6408,0,35,2,1,1,1,0,3,2,4,0,4
0,127219,0,22,3,1,0,0,1,3,4,4,0,0
1,23564,0,65,1,1,0,0,0,1,0,2,0,0
1,11858,0,41,2,2,0,0,0,1,4,0,0,3
0,122981,0,37,2,1,0,0,1,1,4,2,0,0
1,22936,0,26,2,1,1,0,0,1,0,3,0,4
0,43903,0,61,3,1,0,1,0,1,0,4,0,1
1,29914,0,33,2,2,1,1,0,1,4,2,0,4
1,15284,1,28,2,2,0,1,0,1,1,4,0,2
0,98668,0,26,2,1,0,1,0,0,0,1,0,0
1,27257,0,44,2,2,1,0,0,0,2,2,0,1
1,31871,0,31,3,1,0,1,0,3,1,4,0,2
1,59606,0,30,1,1,0,0,0,0,0,1,0,0
0,10934,0,62,2,1,0,1,0,0,0,1,0,0
0,10686,0,35,3,1,0,1,0,0,0,1,0,0
0,13187,0,25,2,1,0,1,1,0,0,3,0,4
0,70798,1,30,3,1,0,1,0,0,4,3,0,0
1,70633,0,36,3,1,0,0,0,1,0,3,1,4
1,76236,0,43,3,1,0,0,0,1,1,0,0,4
1,109122,0,23,2,1,0,1,1,0,0,1,0,1
1,7560,0,25,1,1,0,0,0,3,0,4,0,2
1,31960,0,26,2,1,0,1,0,3,4,2,0,4
1,19235,0,47,2,1,0,0,0,3,0,2,0,0
1,26988,0,29,2,2,1,0,0,1,0,2,1,3
1,22134,0,49,2,1,0,1,0,0,4,4,0,4
0,49438,0,25,2,1,0,1,0,3,0,3,0,0
0,4561,0,23,2,1,1,0,0,3,0,0,0,0
0,6403,0,22,1,1,0,1,0,3,0,2,0,0
0,13918,0,25,2,1,0,1,0,0,0,4,0,3
0,16447,0,38,2,1,0,1,0,3,0,1,0,3
0,21958,0,23,2,1,1,0,0,0,0,2,0,3
0,13371,0,26,3,1,0,0,0,2,4,3,0,0
0,30489,0,28,2,1,0,1,0,1,0,0,0,0
1,26546,0,21,2,2,0,1,0,3,0,2,0,3
0,18992,0,23,2,1,0,1,0,3,0,1,0,0
0,47928,0,36,3,1,0,1,0,1,0,1,0,1
1,15537,0,25,2,2,0,1,0,0,0,4,0,4
1,61660,0,68,2,1,0,1,0,1,2,3,0,2
1,18588,0,35,2,1,1,0,0,0,0,3,0,3
0,10253,0,21,2,1,0,1,0,1,0,2,0,0
0,12332,0,24,2,1,0,1,1,1,3,1,0,0
1,12700,0,24,1,1,1,0,0,0,2,4,0,4
1,24999,1,42,2,1,0,1,0,0,0,2,0,1
0,74065,0,31,3,1,0,1,0,3,4,0,1,0
1,25966,0,35,3,1,0,1,0,3,0,4,0,0
0,27883,0,63,1,1,0,1,0,3,0,1,0,3
1,14285,0,54,2,1,0,1,0,0,0,4,1,3
1,24951,0,41,2,2,0,1,0,0,0,4,0,3
1,51634,0,30,2,1,0,1,0,2,0,2,0,2
0,31845,0,25,2,1,0,1,0,0,0,2,0,0
0,110657,0,68,2,1,0,1,0,1,3,2,0,0
0,6651,0,30,2,1,0,1,1,0,0,1,0,0
1,23728,0,27,2,1,0,1,0,1,2,2,0,4
0,63214,0,24,2,1,0,1,0,0,4,4,0,0
1,10471,0,19,1,1,1,0,0,1,3,1,0,4
1,58118,0,41,2,1,0,1,0,2,0,2,0,4
1,36011,0,41,2,1,1,0,0,0,0,1,0,4
1,19763,0,35,2,1,0,0,0,1,0,3,0,0
0,13382,1,27,2,1,0,1,1,1,0,4,0,0
0,33953,0,33,2,1,1,0,0,1,1,4,0,0
1,10161,0,65,2,1,0,1,0,0,0,0,0,0
0,34018,0,29,1,1,1,0,0,1,0,2,0,0
0,47352,0,30,1,1,0,1,0,1,0,1,0,0
1,37770,0,34,2,1,0,1,0,0,1,1,0,2
1,13798,0,31,3,1,0,1,0,2,4,4,0,0
1,23695,0,21,3,1,0,1,1,1,2,3,0,3
0,62526,0,55,1,1,0,0,0,0,0,1,0,0
0,69417,0,32,1,1,0,1,1,0,2,2,0,0
0,159528,0,43,2,1,0,1,0,1,0,1,1,0
1,13013,0,46,2,1,1,0,0,3,0,1,0,2
1,12994,0,28,2,2,1,0,0,3,0,2,0,2
1,36587,0,23,0,1,1,0,0,1,2,0,0,4
1,73508,0,36,2,1,0,0,1,1,0,0,0,4
1,45827,0,29,2,1,0,1,0,3,0,3,1,2
1,6391,0,30,0,1,0,1,1,3,0,0,0,4
0,46890,0,23,2,1,0,1,0,1,0,1,0,0
1,8323,0,46,2,1,0,0,0,3,4,4,0,4
1,48117,0,31,1,1,1,0,0,3,4,2,1,4
0,71443,0,23,2,2,1,0,1,1,0,2,0,0
1,12997,1,32,1,1,0,1,0,0,4,4,0,4
1,11136,0,26,2,1,0,1,1,3,0,1,0,1
0,19935,0,19,2,1,1,0,0,3,0,4,0,0
1,18916,0,23,3,1,0,1,0,3,3,0,1,2
0,43899,0,34,3,1,1,0,0,1,0,2,0,0
0,120383,0,28,3,2,0,1,0,1,0,4,0,0
0,28287,0,25,2,1,0,0,0,1,3,4,0,0
1,42946,0,24,3,1,0,1,1,1,0,0,0,0
0,83372,0,47,0,1,0,0,0,0,4,4,1,0
0,47445,0,34,2,1,1,1,0,0,0,4,0,0
1,11363,0,33,1,1,0,1,1,0,0,2,0,3
0,10200,0,48,3,1,0,1,0,0,0,1,0,0
1,25198,0,44,2,2,0,0,0,0,0,4,0,3
1,37442,0,29,0,1,1,0,0,1,4,0,0,4
0,7466,0,37,2,2,0,1,0,3,0,1,0,4
1,6750,0,22,1,1,0,1,0,3,0,2,0,2
1,21363,0,28,2,1,0,1,0,3,4,3,0,4
0,18800,0,23,2,1,0,1,0,2,0,1,0,0
1,9570,0,27,2,1,0,1,1,3,0,1,0,1
1,13971,0,39,3,1,1,0,0,2,0,1,0,0
0,75449,0,42,3,1,0,1,0,3,4,0,1,2
1,13877,0,68,3,1,0,1,0,3,0,2,0,2
1,6841,0,68,2,1,0,0,0,3,0,4,0,0
1,5379,0,23,2,1,0,1,1,0,0,3,0,4
0,13539,0,36,3,1,1,0,1,1,4,3,0,0
1,34283,0,35,1,1,0,1,0,3,0,3,0,4
1,32832,0,33,1,1,0,1,0,0,4,4,1,0
0,34014,0,24,2,1,1,0,0,0,1,2,0,0
0,76458,0,24,2,1,1,0,0,0,0,3,0,0
1,15511,1,43,1,1,0,1,0,1,0,2,0,2
0,12685,0,32,2,1,0,0,0,1,0,2,0,0
0,91042,0,22,1,2,0,0,0,3,0,2,0,4
1,67813,0,34,3,2,0,0,0,1,0,0,0,0
1,19702,0,61,2,1,0,1,0,1,4,3,0,1
0,25493,0,21,2,1,1,0,1,3,0,2,0,0
1,34163,0,31,2,1,0,0,0,0,0,0,0,4
0,26875,0,41,2,1,0,1,0,0,0,4,0,0
1,11200,0,66,2,1,0,0,0,3,4,4,0,2
0,28669,0,30,3,1,0,1,1,3,2,3,0,2
1,38939,0,38,2,1,0,1,0,0,0,3,0,2
0,11958,0,52,1,1,0,1,0,0,0,2,0,0
1,21079,0,28,2,1,0,1,0,3,2,2,0,2
0,146498,0,39,0,1,0,1,1,1,4,0,0,0
0,64894,0,35,3,1,0,1,0,1,4,0,0,0
1,53063,0,28,3,1,0,0,1,0,0,4,0,3
0,6412,0,41,1,2,0,0,0,1,0,2,0,0
0,62025,0,30,2,1,1,0,0,0,0,2,0,0
0,8642,0,26,1,2,0,1,1,1,4,4,0,0
1,25861,0,20,1,1,0,0,0,3,2,4,0,4
1,146159,0,23,3,1,0,1,1,1,4,0,0,0
1,14778,0,30,2,1,1,0,1,0,0,2,0,4
1,23021,0,37,1,1,0,1,0,1,4,1,0,0
1,13818,0,34,2,1,0,1,0,1,4,2,0,0
1,14072,0,32,2,1,1,0,1,0,0,2,0,4
0,36872,0,24,2,1,0,1,0,0,0,3,0,0
1,47530,0,24,1,1,1,0,0,3,4,3,1,4
0,24103,0,29,2,1,1,0,0,2,0,1,0,0
1,20286,0,51,2,1,1,1,0,3,0,3,0,2
1,83260,0,36,2,2,1,0,0,0,4,4,1,0
1,20246,0,23,3,2,1,0,0,3,4,0,0,2
1,10874,0,28,2,2,0,0,0,1,0,4,0,1
1,6614,0,32,1,1,0,1,0,2,0,2,0,0
0,25590,0,43,2,1,1,0,1,1,1,2,0,1
0,17813,0,68,2,1,0,1,1,0,0,4,0,0
1,46970,0,36,2,2,0,1,0,0,0,3,1,3
0,158586,0,23,2,1,0,0,0,1,0,1,0,0
1,14259,0,54,3,1,0,1,0,1,0,4,0,0
1,19131,0,28,2,1,0,1,0,1,4,2,0,4
1,22582,0,34,1,1,0,1,1,0,0,4,0,0
0,30026,0,25,2,1,0,0,0,1,4,1,0,0
1,13662,0,60,2,1,1,0,0,0,2,0,1,2
0,12764,0,60,1,1,0,1,1,0,0,1,0,0
0,40934,0,23,2,2,1,0,0,0,0,2,0,0
1,37255,0,25,0,1,1,0,0,1,2,0,0,4
1,18490,0,54,1,1,0,1,0,0,0,4,0,4
1,64578,0,31,1,1,0,1,1,0,4,4,0,0
0,8642,0,22,2,1,1,0,0,0,0,3,0,0
1,114461,0,46,2,1,1,0,0,1,0,0,1,0
1,24779,1,25,2,1,0,1,0,0,0,2,0,1
0,9273,0,24,2,1,0,1,1,3,3,4,0,1
0,20362,0,63,3,1,0,0,0,1,0,4,0,0
1,38466,0,57,2,1,0,1,0,2,0,2,0,2
0,13981,0,20,2,1,0,0,1,0,4,3,0,4
0,77183,0,31,2,1,1,0,0,0,0,2,0,0
1,62035,0,24,2,1,0,0,0,3,0,2,0,3
1,38066,0,27,2,1,0,1,0,3,0,3,1,1
0,13061,0,33,2,1,0,0,0,1,0,2,0,0
1,22230,0,25,2,1,0,1,0,3,0,3,0,1
0,40627,0,41,2,2,1,1,0,0,0,4,0,0
1,20595,0,26,2,1,0,1,0,3,4,3,0,2
0,11768,0,26,2,1,0,1,0,1,0,0,0,0
1,20776,0,29,2,2,0,0,0,3,0,3,0,2
0,10158,0,61,2,1,0,1,0,0,0,1,0,0
1,69261,0,29,3,1,0,0,0,1,1,3,0,4
1,20784,0,49,1,2,0,0,0,3,0,4,0,3
0,49509,0,28,2,1,0,1,1,1,4,2,0,0
1,12133,0,34,2,1,0,1,0,3,0,2,0,4
0,13362,0,43,3,1,0,1,1,1,0,0,0,0
0,101911,0,61,2,1,0,1,1,3,2,2,0,0
0,112642,0,26,3,1,0,1,0,1,0,2,0,0
1,23198,0,25,1,1,0,1,0,0,0,4,0,4
0,28248,0,50,1,2,0,1,0,2,0,2,0,0
0,10352,0,31,2,1,0,1,0,1,0,2,0,0
0,49352,0,24,2,1,0,1,1,3,4,2,0,0
1,74518,0,24,3,1,0,1,1,1,0,0,0,4
1,85949,0,27,2,1,0,1,0,3,3,2,1,2
1,45852,0,33,2,1,0,1,0,3,0,2,1,0
1,15407,0,41,2,1,0,0,1,3,1,4,0,4
1,12494,0,22,3,1,0,1,0,3,0,2,0,2
1,7353,0,42,2,1,0,0,0,3,2,4,0,4
0,49135,0,41,2,1,0,1,0,1,4,3,0,0
1,101633,0,43,2,1,0,1,0,3,1,4,0,0
0,15485,1,19,2,1,0,0,1,3,3,2,0,4
1,20723,0,29,2,1,1,1,0,2,0,2,0,4
1,64003,0,44,3,2,0,0,0,3,0,4,1,4
1,13793,0,52,3,1,0,1,0,2,0,1,0,1
1,24014,0,33,3,1,0,1,0,3,0,2,0,3
1,34897,0,22,2,2,0,0,0,0,0,2,0,2
0,20066,0,26,1,2,1,1,0,1,0,2,0,0
0,17831,0,34,2,1,0,0,1,3,0,4,0,0
0,26618,0,52,2,1,0,1,0,3,0,4,0,2
1,76895,0,43,2,1,0,1,0,0,4,1,0,4
0,72850,0,32,2,1,1,1,0,0,0,2,0,0
0,11808,0,32,2,2,0,0,0,1,3,4,0,0
0,70247,0,34,2,1,0,1,0,0,1,3,0,0
1,13107,0,48,1,1,1,0,0,3,4,4,0,4
1,44912,0,27,3,1,0,0,0,1,0,4,0,1
0,34769,0,29,2,1,0,1,1,0,0,4,0,0
1,12649,0,31,2,1,0,1,0,2,0,2,0,2
1,14106,0,68,2,1,0,1,0,2,0,2,0,1
0,42421,0,26,2,1,0,1,0,2,0,2,0,0
1,12126,0,46,1,1,1,0,0,3,0,3,0,4
0,23947,0,32,2,1,0,1,0,0,0,1,0,0
1,14548,0,23,3,1,0,1,0,2,0,1,0,1
1,4086,0,29,1,1,0,1,0,3,0,4,0,4
1,10005,0,32,2,1,0,1,1,3,0,1,0,1
0,20000,0,34,2,1,0,1,0,1,3,1,0,3
1,35130,0,25,1,1,0,1,0,3,0,4,0,4
0,11667,0,29,2,1,0,1,1,0,4,1,0,0
0,23121,0,38,2,1,1,0,0,1,4,3,0,0
1,6809,0,20,2,1,0,1,0,0,0,3,0,0
1,32695,0,23,1,1,1,0,0,0,0,1,0,0
1,18727,0,26,2,1,0,1,0,1,4,2,0,2
1,60274,0,27,2,2,0,1,0,3,0,4,0,4
1,12156,0,22,1,1,0,1,0,0,0,2,0,0
0,13741,0,23,2,1,0,1,0,0,0,2,0,4
0,64997,0,25,3,1,0,1,0,1,3,0,0,0
1,28059,0,33,3,1,0,1,1,3,2,2,0,2
0,4546,0,52,2,1,0,0,0,3,1,3,0,0
0,13625,0,22,2,1,0,1,0,1,0,2,0,0
0,7760,0,35,2,1,0,1,0,0,0,1,0,0
1,17757,0,34,2,1,1,0,0,3,0,2,0,3
0,12236,0,57,3,1,0,0,0,0,0,1,0,0
1,14385,0,32,1,1,0,1,0,3,0,2,0,2
0,99899,0,24,2,1,0,1,0,1,0,1,0,4
1,39758,0,34,2,1,0,1,0,0,0,1,0,0
1,32251,0,22,2,1,0,1,0,0,0,1,0,1
0,8782,0,23,1,2,0,1,1,1,0,4,0,0
0,39768,0,35,2,1,0,1,1,0,0,2,0,0
1,19944,0,24,1,1,1,0,0,2,0,2,0,2
0,17781,0,26,1,1,0,1,1,1,0,4,0,3
0,23391,1,25,2,1,1,0,0,0,0,2,0,0
1,12123,0,37,2,1,0,1,0,2,0,2,0,2
1,27095,0,30,1,1,0,1,0,1,0,1,0,3
0,12845,0,22,3,1,0,0,0,0,0,3,0,0
0,30981,0,48,2,1,0,1,0,1,1,3,0,0
1,16521,0,19,1,2,0,1,0,3,4,3,0,4
1,36194,0,27,2,1,0,0,0,0,0,1,0,4
0,23538,0,35,2,2,0,1,0,3,2,4,0,0
1,27154,0,32,2,2,0,0,0,1,4,4,1,3
0,50630,0,21,2,1,0,1,1,3,4,2,0,0
0,29020,0,49,1,1,1,0,0,0,0,1,0,0
1,27529,0,29,2,1,0,0,1,1,0,4,0,0
1,6683,0,52,0,1,0,0,0,3,0,0,0,4
1,34170,0,27,2,1,0,1,0,0,0,2,0,2
0,21386,0,34,3,1,0,1,0,1,0,0,0,0
1,77523,0,41,2,1,1,0,0,1,3,4,1,4
0,47570,1,25,1,1,1,1,0,1,0,2,0,0
1,29849,0,49,2,1,0,1,0,1,2,2,0,2
0,67919,0,22,2,2,0,1,1,0,1,0,0,0
1,14014,0,39,2,2,0,1,0,1,2,4,0,2
1,12809,0,26,2,1,0,1,0,1,0,1,0,0
0,40614,0,54,2,2,0,0,0,0,0,4,0,0
0,11264,0,44,2,1,0,1,0,0,0,1,0,0
0,13367,0,39,2,1,1,1,1,0,4,3,0,0
1,30778,0,42,2,1,0,0,0,0,0,1,0,1
1,6229,0,31,2,1,0,1,0,3,0,4,0,4
1,110770,0,43,3,1,0,1,0,3,4,2,0,2
0,11078,0,22,2,1,0,1,0,0,0,3,0,0
